date,cloud,region,service,sku,unit,unit_price
2025-08-08,gcp,us-central1,gcs,standard_storage,gb_month,0.023198
2025-08-09,gcp,us-central1,gcs,standard_storage,gb_month,0.023224
2025-08-10,gcp,us-central1,gcs,standard_storage,gb_month,0.023215
2025-08-11,gcp,us-central1,gcs,standard_storage,gb_month,0.023263
2025-08-12,gcp,us-central1,gcs,standard_storage,gb_month,0.023283
2025-08-13,gcp,us-central1,gcs,standard_storage,gb_month,0.0233
2025-08-14,gcp,us-central1,gcs,standard_storage,gb_month,0.023186
2025-08-15,gcp,us-central1,gcs,standard_storage,gb_month,0.023175
2025-08-16,gcp,us-central1,gcs,standard_storage,gb_month,0.0232
2025-08-17,gcp,us-central1,gcs,standard_storage,gb_month,0.023274
2025-08-18,gcp,us-central1,gcs,standard_storage,gb_month,0.023359
2025-08-19,gcp,us-central1,gcs,standard_storage,gb_month,0.023424
2025-08-20,gcp,us-central1,gcs,standard_storage,gb_month,0.023371
2025-02-22,gcp,us-central1,gcs,nearline_storage,gb_month,0.009956
2025-02-23,gcp,us-central1,gcs,nearline_storage,gb_month,0.009967
2025-02-24,gcp,us-central1,gcs,nearline_storage,gb_month,0.009968
2025-02-25,gcp,us-central1,gcs,nearline_storage,gb_month,0.009987
2025-02-26,gcp,us-central1,gcs,nearline_storage,gb_month,0.009985
2025-02-27,gcp,us-central1,gcs,nearline_storage,gb_month,0.009989
2025-02-28,gcp,us-central1,gcs,nearline_storage,gb_month,0.009959
2025-03-01,gcp,us-central1,gcs,nearline_storage,gb_month,0.009968
2025-03-02,gcp,us-central1,gcs,nearline_storage,gb_month,0.009959
2025-03-03,gcp,us-central1,gcs,nearline_storage,gb_month,0.009966
2025-03-04,gcp,us-central1,gcs,nearline_storage,gb_month,0.009975
2025-03-05,gcp,us-central1,gcs,nearline_storage,gb_month,0.009973
2025-03-06,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-03-07,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-03-08,gcp,us-central1,gcs,nearline_storage,gb_month,0.009994
2025-03-09,gcp,us-central1,gcs,nearline_storage,gb_month,0.010004
2025-03-10,gcp,us-central1,gcs,nearline_storage,gb_month,0.009993
2025-03-11,gcp,us-central1,gcs,nearline_storage,gb_month,0.009982
2025-03-12,gcp,us-central1,gcs,nearline_storage,gb_month,0.010016
2025-03-13,gcp,us-central1,gcs,nearline_storage,gb_month,0.010014
2025-03-14,gcp,us-central1,gcs,nearline_storage,gb_month,0.010034
2025-03-15,gcp,us-central1,gcs,nearline_storage,gb_month,0.010042
2025-03-16,gcp,us-central1,gcs,nearline_storage,gb_month,0.010031
2025-03-17,gcp,us-central1,gcs,nearline_storage,gb_month,0.010016
2025-03-18,gcp,us-central1,gcs,nearline_storage,gb_month,0.010018
2025-03-19,gcp,us-central1,gcs,nearline_storage,gb_month,0.010023
2025-03-20,gcp,us-central1,gcs,nearline_storage,gb_month,0.010036
2025-03-21,gcp,us-central1,gcs,nearline_storage,gb_month,0.01001
2025-03-22,gcp,us-central1,gcs,nearline_storage,gb_month,0.009998
2025-03-23,gcp,us-central1,gcs,nearline_storage,gb_month,0.009997
2025-03-24,gcp,us-central1,gcs,nearline_storage,gb_month,0.010029
2025-03-25,gcp,us-central1,gcs,nearline_storage,gb_month,0.009981
2025-03-26,gcp,us-central1,gcs,nearline_storage,gb_month,0.00999
2025-03-27,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-03-28,gcp,us-central1,gcs,nearline_storage,gb_month,0.009988
2025-03-29,gcp,us-central1,gcs,nearline_storage,gb_month,0.009978
2025-03-30,gcp,us-central1,gcs,nearline_storage,gb_month,0.009985
2025-03-31,gcp,us-central1,gcs,nearline_storage,gb_month,0.010017
2025-04-01,gcp,us-central1,gcs,nearline_storage,gb_month,0.010024
2025-04-02,gcp,us-central1,gcs,nearline_storage,gb_month,0.010033
2025-04-03,gcp,us-central1,gcs,nearline_storage,gb_month,0.01004
2025-04-04,gcp,us-central1,gcs,nearline_storage,gb_month,0.010025
2025-04-05,gcp,us-central1,gcs,nearline_storage,gb_month,0.010036
2025-04-06,gcp,us-central1,gcs,nearline_storage,gb_month,0.010032
2025-04-07,gcp,us-central1,gcs,nearline_storage,gb_month,0.010015
2025-04-08,gcp,us-central1,gcs,nearline_storage,gb_month,0.010015
2025-04-09,gcp,us-central1,gcs,nearline_storage,gb_month,0.01001
2025-04-10,gcp,us-central1,gcs,nearline_storage,gb_month,0.010025
2025-04-11,gcp,us-central1,gcs,nearline_storage,gb_month,0.010024
2025-04-12,gcp,us-central1,gcs,nearline_storage,gb_month,0.010014
2025-04-13,gcp,us-central1,gcs,nearline_storage,gb_month,0.010043
2025-04-14,gcp,us-central1,gcs,nearline_storage,gb_month,0.010063
2025-04-15,gcp,us-central1,gcs,nearline_storage,gb_month,0.010088
2025-04-16,gcp,us-central1,gcs,nearline_storage,gb_month,0.0101
2025-04-17,gcp,us-central1,gcs,nearline_storage,gb_month,0.010098
2025-04-18,gcp,us-central1,gcs,nearline_storage,gb_month,0.01009
2025-04-19,gcp,us-central1,gcs,nearline_storage,gb_month,0.010084
2025-04-20,gcp,us-central1,gcs,nearline_storage,gb_month,0.010103
2025-04-21,gcp,us-central1,gcs,nearline_storage,gb_month,0.010105
2025-04-22,gcp,us-central1,gcs,nearline_storage,gb_month,0.010076
2025-04-23,gcp,us-central1,gcs,nearline_storage,gb_month,0.010075
2025-04-24,gcp,us-central1,gcs,nearline_storage,gb_month,0.010046
2025-04-25,gcp,us-central1,gcs,nearline_storage,gb_month,0.01005
2025-04-26,gcp,us-central1,gcs,nearline_storage,gb_month,0.010026
2025-04-27,gcp,us-central1,gcs,nearline_storage,gb_month,0.01
2025-04-28,gcp,us-central1,gcs,nearline_storage,gb_month,0.010003
2025-04-29,gcp,us-central1,gcs,nearline_storage,gb_month,0.010001
2025-04-30,gcp,us-central1,gcs,nearline_storage,gb_month,0.009968
2025-05-01,gcp,us-central1,gcs,nearline_storage,gb_month,0.009983
2025-05-02,gcp,us-central1,gcs,nearline_storage,gb_month,0.010026
2025-05-03,gcp,us-central1,gcs,nearline_storage,gb_month,0.009997
2025-05-04,gcp,us-central1,gcs,nearline_storage,gb_month,0.010033
2025-05-05,gcp,us-central1,gcs,nearline_storage,gb_month,0.010019
2025-05-06,gcp,us-central1,gcs,nearline_storage,gb_month,0.010009
2025-05-07,gcp,us-central1,gcs,nearline_storage,gb_month,0.010006
2025-05-08,gcp,us-central1,gcs,nearline_storage,gb_month,0.009977
2025-05-09,gcp,us-central1,gcs,nearline_storage,gb_month,0.010003
2025-05-10,gcp,us-central1,gcs,nearline_storage,gb_month,0.010013
2025-05-11,gcp,us-central1,gcs,nearline_storage,gb_month,0.009998
2025-05-12,gcp,us-central1,gcs,nearline_storage,gb_month,0.009992
2025-05-13,gcp,us-central1,gcs,nearline_storage,gb_month,0.009962
2025-05-14,gcp,us-central1,gcs,nearline_storage,gb_month,0.009955
2025-05-15,gcp,us-central1,gcs,nearline_storage,gb_month,0.009974
2025-05-16,gcp,us-central1,gcs,nearline_storage,gb_month,0.009939
2025-05-17,gcp,us-central1,gcs,nearline_storage,gb_month,0.009931
2025-05-18,gcp,us-central1,gcs,nearline_storage,gb_month,0.009933
2025-05-19,gcp,us-central1,gcs,nearline_storage,gb_month,0.009954
2025-05-20,gcp,us-central1,gcs,nearline_storage,gb_month,0.009981
2025-05-21,gcp,us-central1,gcs,nearline_storage,gb_month,0.009972
2025-05-22,gcp,us-central1,gcs,nearline_storage,gb_month,0.009957
2025-05-23,gcp,us-central1,gcs,nearline_storage,gb_month,0.009966
2025-05-24,gcp,us-central1,gcs,nearline_storage,gb_month,0.009959
2025-05-25,gcp,us-central1,gcs,nearline_storage,gb_month,0.009953
2025-05-26,gcp,us-central1,gcs,nearline_storage,gb_month,0.009975
2025-05-27,gcp,us-central1,gcs,nearline_storage,gb_month,0.010008
2025-05-28,gcp,us-central1,gcs,nearline_storage,gb_month,0.010014
2025-05-29,gcp,us-central1,gcs,nearline_storage,gb_month,0.01001
2025-05-30,gcp,us-central1,gcs,nearline_storage,gb_month,0.010021
2025-05-31,gcp,us-central1,gcs,nearline_storage,gb_month,0.009984
2025-06-01,gcp,us-central1,gcs,nearline_storage,gb_month,0.009983
2025-06-02,gcp,us-central1,gcs,nearline_storage,gb_month,0.009962
2025-06-03,gcp,us-central1,gcs,nearline_storage,gb_month,0.01001
2025-06-04,gcp,us-central1,gcs,nearline_storage,gb_month,0.010024
2025-06-05,gcp,us-central1,gcs,nearline_storage,gb_month,0.010027
2025-06-06,gcp,us-central1,gcs,nearline_storage,gb_month,0.010023
2025-06-07,gcp,us-central1,gcs,nearline_storage,gb_month,0.009973
2025-06-08,gcp,us-central1,gcs,nearline_storage,gb_month,0.009987
2025-06-09,gcp,us-central1,gcs,nearline_storage,gb_month,0.01002
2025-06-10,gcp,us-central1,gcs,nearline_storage,gb_month,0.010005
2025-06-11,gcp,us-central1,gcs,nearline_storage,gb_month,0.010019
2025-06-12,gcp,us-central1,gcs,nearline_storage,gb_month,0.010033
2025-06-13,gcp,us-central1,gcs,nearline_storage,gb_month,0.010002
2025-06-14,gcp,us-central1,gcs,nearline_storage,gb_month,0.010021
2025-06-15,gcp,us-central1,gcs,nearline_storage,gb_month,0.010048
2025-06-16,gcp,us-central1,gcs,nearline_storage,gb_month,0.010053
2025-06-17,gcp,us-central1,gcs,nearline_storage,gb_month,0.010051
2025-06-18,gcp,us-central1,gcs,nearline_storage,gb_month,0.010067
2025-06-19,gcp,us-central1,gcs,nearline_storage,gb_month,0.010036
2025-06-20,gcp,us-central1,gcs,nearline_storage,gb_month,0.010038
2025-06-21,gcp,us-central1,gcs,nearline_storage,gb_month,0.010059
2025-06-22,gcp,us-central1,gcs,nearline_storage,gb_month,0.010034
2025-06-23,gcp,us-central1,gcs,nearline_storage,gb_month,0.010054
2025-06-24,gcp,us-central1,gcs,nearline_storage,gb_month,0.010046
2025-06-25,gcp,us-central1,gcs,nearline_storage,gb_month,0.010004
2025-06-26,gcp,us-central1,gcs,nearline_storage,gb_month,0.010002
2025-06-27,gcp,us-central1,gcs,nearline_storage,gb_month,0.009983
2025-06-28,gcp,us-central1,gcs,nearline_storage,gb_month,0.009989
2025-06-29,gcp,us-central1,gcs,nearline_storage,gb_month,0.009966
2025-06-30,gcp,us-central1,gcs,nearline_storage,gb_month,0.009987
2025-07-01,gcp,us-central1,gcs,nearline_storage,gb_month,0.009972
2025-07-02,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-07-03,gcp,us-central1,gcs,nearline_storage,gb_month,0.009967
2025-07-04,gcp,us-central1,gcs,nearline_storage,gb_month,0.009961
2025-07-05,gcp,us-central1,gcs,nearline_storage,gb_month,0.009985
2025-07-06,gcp,us-central1,gcs,nearline_storage,gb_month,0.009989
2025-07-07,gcp,us-central1,gcs,nearline_storage,gb_month,0.009981
2025-07-08,gcp,us-central1,gcs,nearline_storage,gb_month,0.009956
2025-07-09,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-07-10,gcp,us-central1,gcs,nearline_storage,gb_month,0.009994
2025-07-11,gcp,us-central1,gcs,nearline_storage,gb_month,0.009987
2025-07-12,gcp,us-central1,gcs,nearline_storage,gb_month,0.009992
2025-07-13,gcp,us-central1,gcs,nearline_storage,gb_month,0.009971
2025-07-14,gcp,us-central1,gcs,nearline_storage,gb_month,0.009951
2025-07-15,gcp,us-central1,gcs,nearline_storage,gb_month,0.009935
2025-07-16,gcp,us-central1,gcs,nearline_storage,gb_month,0.009942
2025-07-17,gcp,us-central1,gcs,nearline_storage,gb_month,0.009948
2025-07-18,gcp,us-central1,gcs,nearline_storage,gb_month,0.009933
2025-07-19,gcp,us-central1,gcs,nearline_storage,gb_month,0.009947
2025-07-20,gcp,us-central1,gcs,nearline_storage,gb_month,0.009963
2025-07-21,gcp,us-central1,gcs,nearline_storage,gb_month,0.009967
2025-07-22,gcp,us-central1,gcs,nearline_storage,gb_month,0.009987
2025-07-23,gcp,us-central1,gcs,nearline_storage,gb_month,0.009982
2025-07-24,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-07-25,gcp,us-central1,gcs,nearline_storage,gb_month,0.009989
2025-07-26,gcp,us-central1,gcs,nearline_storage,gb_month,0.009988
2025-07-27,gcp,us-central1,gcs,nearline_storage,gb_month,0.010004
2025-07-28,gcp,us-central1,gcs,nearline_storage,gb_month,0.009979
2025-07-29,gcp,us-central1,gcs,nearline_storage,gb_month,0.010008
2025-07-30,gcp,us-central1,gcs,nearline_storage,gb_month,0.009992
2025-07-31,gcp,us-central1,gcs,nearline_storage,gb_month,0.009989
2025-08-01,gcp,us-central1,gcs,nearline_storage,gb_month,0.009961
2025-08-02,gcp,us-central1,gcs,nearline_storage,gb_month,0.009973
2025-08-03,gcp,us-central1,gcs,nearline_storage,gb_month,0.009999
2025-08-04,gcp,us-central1,gcs,nearline_storage,gb_month,0.01002
2025-08-05,gcp,us-central1,gcs,nearline_storage,gb_month,0.010037
2025-08-06,gcp,us-central1,gcs,nearline_storage,gb_month,0.010005
2025-08-07,gcp,us-central1,gcs,nearline_storage,gb_month,0.00999
2025-08-08,gcp,us-central1,gcs,nearline_storage,gb_month,0.009981
2025-08-09,gcp,us-central1,gcs,nearline_storage,gb_month,0.009962
2025-08-10,gcp,us-central1,gcs,nearline_storage,gb_month,0.009984
2025-08-11,gcp,us-central1,gcs,nearline_storage,gb_month,0.009988
2025-08-12,gcp,us-central1,gcs,nearline_storage,gb_month,0.009988
2025-08-13,gcp,us-central1,gcs,nearline_storage,gb_month,0.009997
2025-08-14,gcp,us-central1,gcs,nearline_storage,gb_month,0.009978
2025-08-15,gcp,us-central1,gcs,nearline_storage,gb_month,0.00996
2025-08-16,gcp,us-central1,gcs,nearline_storage,gb_month,0.009942
2025-08-17,gcp,us-central1,gcs,nearline_storage,gb_month,0.009952
2025-08-18,gcp,us-central1,gcs,nearline_storage,gb_month,0.009959
2025-08-19,gcp,us-central1,gcs,nearline_storage,gb_month,0.009971
2025-08-20,gcp,us-central1,gcs,nearline_storage,gb_month,0.009992
2025-02-22,gcp,us-central1,network,egress,gb,0.119674
2025-02-23,gcp,us-central1,network,egress,gb,0.11954
2025-02-24,gcp,us-central1,network,egress,gb,0.119575
2025-02-25,gcp,us-central1,network,egress,gb,0.119251
2025-02-26,gcp,us-central1,network,egress,gb,0.119124
2025-02-27,gcp,us-central1,network,egress,gb,0.119367
2025-02-28,gcp,us-central1,network,egress,gb,0.119632
2025-03-01,gcp,us-central1,network,egress,gb,0.11989
2025-03-02,gcp,us-central1,network,egress,gb,0.1199
2025-03-03,gcp,us-central1,network,egress,gb,0.11985
2025-03-04,gcp,us-central1,network,egress,gb,0.120109
2025-03-05,gcp,us-central1,network,egress,gb,0.120019
2025-03-06,gcp,us-central1,network,egress,gb,0.1201
2025-03-07,gcp,us-central1,network,egress,gb,0.120418
2025-03-08,gcp,us-central1,network,egress,gb,0.12033
2025-03-09,gcp,us-central1,network,egress,gb,0.120184
2025-03-10,gcp,us-central1,network,egress,gb,0.120181
2025-03-11,gcp,us-central1,network,egress,gb,0.120325
2025-03-12,gcp,us-central1,network,egress,gb,0.120441
2025-03-13,gcp,us-central1,network,egress,gb,0.120478
2025-03-14,gcp,us-central1,network,egress,gb,0.120612
2025-03-15,gcp,us-central1,network,egress,gb,0.120228
2025-03-16,gcp,us-central1,network,egress,gb,0.120022
2025-03-17,gcp,us-central1,network,egress,gb,0.120061
2025-03-18,gcp,us-central1,network,egress,gb,0.119838
2025-03-19,gcp,us-central1,network,egress,gb,0.119516
2025-03-20,gcp,us-central1,network,egress,gb,0.119226
2025-03-21,gcp,us-central1,network,egress,gb,0.119006
2025-03-22,gcp,us-central1,network,egress,gb,0.118963
2025-03-23,gcp,us-central1,network,egress,gb,0.118717
2025-03-24,gcp,us-central1,network,egress,gb,0.118774
2025-03-25,gcp,us-central1,network,egress,gb,0.119181
2025-03-26,gcp,us-central1,network,egress,gb,0.119146
2025-03-27,gcp,us-central1,network,egress,gb,0.119451
2025-03-28,gcp,us-central1,network,egress,gb,0.119521
2025-03-29,gcp,us-central1,network,egress,gb,0.119252
2025-03-30,gcp,us-central1,network,egress,gb,0.11919
2025-03-31,gcp,us-central1,network,egress,gb,0.118955
2025-04-01,gcp,us-central1,network,egress,gb,0.119139
2025-04-02,gcp,us-central1,network,egress,gb,0.118862
2025-04-03,gcp,us-central1,network,egress,gb,0.11918
2025-04-04,gcp,us-central1,network,egress,gb,0.119318
2025-04-05,gcp,us-central1,network,egress,gb,0.118833
2025-04-06,gcp,us-central1,network,egress,gb,0.119021
2025-04-07,gcp,us-central1,network,egress,gb,0.119394
2025-04-08,gcp,us-central1,network,egress,gb,0.119204
2025-04-09,gcp,us-central1,network,egress,gb,0.119441
2025-04-10,gcp,us-central1,network,egress,gb,0.119009
2025-04-11,gcp,us-central1,network,egress,gb,0.11907
2025-04-12,gcp,us-central1,network,egress,gb,0.118671
2025-04-13,gcp,us-central1,network,egress,gb,0.118787
2025-04-14,gcp,us-central1,network,egress,gb,0.118358
2025-04-15,gcp,us-central1,network,egress,gb,0.117726
2025-04-16,gcp,us-central1,network,egress,gb,0.117821
2025-04-17,gcp,us-central1,network,egress,gb,0.11837
2025-04-18,gcp,us-central1,network,egress,gb,0.118227
2025-04-19,gcp,us-central1,network,egress,gb,0.118426
2025-04-20,gcp,us-central1,network,egress,gb,0.118453
2025-04-21,gcp,us-central1,network,egress,gb,0.118375
2025-04-22,gcp,us-central1,network,egress,gb,0.118523
2025-04-23,gcp,us-central1,network,egress,gb,0.118917
2025-04-24,gcp,us-central1,network,egress,gb,0.118621
2025-04-25,gcp,us-central1,network,egress,gb,0.118756
2025-04-26,gcp,us-central1,network,egress,gb,0.118839
2025-04-27,gcp,us-central1,network,egress,gb,0.118497
2025-04-28,gcp,us-central1,network,egress,gb,0.118884
2025-04-29,gcp,us-central1,network,egress,gb,0.119352
2025-04-30,gcp,us-central1,network,egress,gb,0.119124
2025-05-01,gcp,us-central1,network,egress,gb,0.119541
2025-05-02,gcp,us-central1,network,egress,gb,0.119554
2025-05-03,gcp,us-central1,network,egress,gb,0.119515
2025-05-04,gcp,us-central1,network,egress,gb,0.119876
2025-05-05,gcp,us-central1,network,egress,gb,0.11993
2025-05-06,gcp,us-central1,network,egress,gb,0.120008
2025-05-07,gcp,us-central1,network,egress,gb,0.120372
2025-05-08,gcp,us-central1,network,egress,gb,0.120681
2025-05-09,gcp,us-central1,network,egress,gb,0.120896
2025-05-10,gcp,us-central1,network,egress,gb,0.12056
2025-05-11,gcp,us-central1,network,egress,gb,0.120182
2025-05-12,gcp,us-central1,network,egress,gb,0.120453
2025-05-13,gcp,us-central1,network,egress,gb,0.12023
2025-05-14,gcp,us-central1,network,egress,gb,0.120266
2025-05-15,gcp,us-central1,network,egress,gb,0.120008
2025-05-16,gcp,us-central1,network,egress,gb,0.119964
2025-05-17,gcp,us-central1,network,egress,gb,0.119657
2025-05-18,gcp,us-central1,network,egress,gb,0.120048
2025-05-19,gcp,us-central1,network,egress,gb,0.119804
2025-05-20,gcp,us-central1,network,egress,gb,0.119774
2025-05-21,gcp,us-central1,network,egress,gb,0.119729
2025-05-22,gcp,us-central1,network,egress,gb,0.120019
2025-05-23,gcp,us-central1,network,egress,gb,0.119678
2025-05-24,gcp,us-central1,network,egress,gb,0.11967
2025-05-25,gcp,us-central1,network,egress,gb,0.11962
2025-05-26,gcp,us-central1,network,egress,gb,0.119747
2025-05-27,gcp,us-central1,network,egress,gb,0.11986
2025-05-28,gcp,us-central1,network,egress,gb,0.119749
2025-05-29,gcp,us-central1,network,egress,gb,0.119806
2025-05-30,gcp,us-central1,network,egress,gb,0.119716
2025-05-31,gcp,us-central1,network,egress,gb,0.119829
2025-06-01,gcp,us-central1,network,egress,gb,0.119804
2025-06-02,gcp,us-central1,network,egress,gb,0.119647
2025-06-03,gcp,us-central1,network,egress,gb,0.11964
2025-06-04,gcp,us-central1,network,egress,gb,0.119728
2025-06-05,gcp,us-central1,network,egress,gb,0.120271
2025-06-06,gcp,us-central1,network,egress,gb,0.120153
2025-06-07,gcp,us-central1,network,egress,gb,0.120227
2025-06-08,gcp,us-central1,network,egress,gb,0.120578
2025-06-09,gcp,us-central1,network,egress,gb,0.120079
2025-06-10,gcp,us-central1,network,egress,gb,0.119661
2025-06-11,gcp,us-central1,network,egress,gb,0.119376
2025-06-12,gcp,us-central1,network,egress,gb,0.119348
2025-06-13,gcp,us-central1,network,egress,gb,0.119934
2025-06-14,gcp,us-central1,network,egress,gb,0.120028
2025-06-15,gcp,us-central1,network,egress,gb,0.120318
2025-06-16,gcp,us-central1,network,egress,gb,0.120265
2025-06-17,gcp,us-central1,network,egress,gb,0.119673
2025-06-18,gcp,us-central1,network,egress,gb,0.119118
2025-06-19,gcp,us-central1,network,egress,gb,0.119362
2025-06-20,gcp,us-central1,network,egress,gb,0.119407
2025-06-21,gcp,us-central1,network,egress,gb,0.119095
2025-06-22,gcp,us-central1,network,egress,gb,0.119363
2025-06-23,gcp,us-central1,network,egress,gb,0.118994
2025-06-24,gcp,us-central1,network,egress,gb,0.119266
2025-06-25,gcp,us-central1,network,egress,gb,0.119615
2025-06-26,gcp,us-central1,network,egress,gb,0.119431
2025-06-27,gcp,us-central1,network,egress,gb,0.119165
2025-06-28,gcp,us-central1,network,egress,gb,0.119368
2025-06-29,gcp,us-central1,network,egress,gb,0.119105
2025-06-30,gcp,us-central1,network,egress,gb,0.119312
2025-07-01,gcp,us-central1,network,egress,gb,0.119025
2025-07-02,gcp,us-central1,network,egress,gb,0.119219
2025-07-03,gcp,us-central1,network,egress,gb,0.119241
2025-07-04,gcp,us-central1,network,egress,gb,0.119137
2025-07-05,gcp,us-central1,network,egress,gb,0.118922
2025-07-06,gcp,us-central1,network,egress,gb,0.118979
2025-07-07,gcp,us-central1,network,egress,gb,0.118525
2025-07-08,gcp,us-central1,network,egress,gb,0.118459
2025-07-09,gcp,us-central1,network,egress,gb,0.118364
2025-07-10,gcp,us-central1,network,egress,gb,0.118527
2025-07-11,gcp,us-central1,network,egress,gb,0.118226
2025-07-12,gcp,us-central1,network,egress,gb,0.118637
2025-07-13,gcp,us-central1,network,egress,gb,0.118562
2025-07-14,gcp,us-central1,network,egress,gb,0.118289
2025-07-15,gcp,us-central1,network,egress,gb,0.118622
2025-07-16,gcp,us-central1,network,egress,gb,0.119021
2025-07-17,gcp,us-central1,network,egress,gb,0.118976
2025-07-18,gcp,us-central1,network,egress,gb,0.118762
2025-07-19,gcp,us-central1,network,egress,gb,0.118766
2025-07-20,gcp,us-central1,network,egress,gb,0.1186
2025-07-21,gcp,us-central1,network,egress,gb,0.118525
2025-07-22,gcp,us-central1,network,egress,gb,0.118899
2025-07-23,gcp,us-central1,network,egress,gb,0.118993
2025-07-24,gcp,us-central1,network,egress,gb,0.119028
2025-07-25,gcp,us-central1,network,egress,gb,0.119111
2025-07-26,gcp,us-central1,network,egress,gb,0.119097
2025-07-27,gcp,us-central1,network,egress,gb,0.119299
2025-07-28,gcp,us-central1,network,egress,gb,0.11951
2025-07-29,gcp,us-central1,network,egress,gb,0.119421
2025-07-30,gcp,us-central1,network,egress,gb,0.119447
2025-07-31,gcp,us-central1,network,egress,gb,0.120026
2025-08-01,gcp,us-central1,network,egress,gb,0.120127
2025-08-02,gcp,us-central1,network,egress,gb,0.120083
2025-08-03,gcp,us-central1,network,egress,gb,0.120574
2025-08-04,gcp,us-central1,network,egress,gb,0.120577
2025-08-05,gcp,us-central1,network,egress,gb,0.120313
2025-08-06,gcp,us-central1,network,egress,gb,0.120475
2025-08-07,gcp,us-central1,network,egress,gb,0.120259
2025-08-08,gcp,us-central1,network,egress,gb,0.12014
2025-08-09,gcp,us-central1,network,egress,gb,0.120218
2025-08-10,gcp,us-central1,network,egress,gb,0.120188
2025-08-11,gcp,us-central1,network,egress,gb,0.120005
2025-08-12,gcp,us-central1,network,egress,gb,0.119872
2025-08-13,gcp,us-central1,network,egress,gb,0.11973
2025-08-14,gcp,us-central1,network,egress,gb,0.12001
2025-08-15,gcp,us-central1,network,egress,gb,0.119837
2025-08-16,gcp,us-central1,network,egress,gb,0.119699
2025-08-17,gcp,us-central1,network,egress,gb,0.120189
2025-08-18,gcp,us-central1,network,egress,gb,0.120056
2025-08-19,gcp,us-central1,network,egress,gb,0.120413
2025-08-20,gcp,us-central1,network,egress,gb,0.120729
2025-02-22,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,889.001883
2025-02-23,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,797.803824
2025-02-24,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,932.617017
2025-02-25,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,948.432611
2025-02-26,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,969.681923
2025-02-27,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,905.176385
2025-02-28,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,986.728139
2025-03-01,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,1000.10582
2025-03-02,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,824.084493
2025-03-03,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,1002.923158
2025-03-04,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,912.567049
2025-03-05,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,859.266428
2025-03-06,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,877.058804
2025-03-07,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,1035.185194
2025-03-08,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,970.850158
2025-03-09,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,771.188691
2025-03-10,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,906.008941
2025-03-11,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,889.930804
2025-03-12,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,887.357716
2025-03-13,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,863.052824
2025-03-14,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,795.146294
2025-03-15,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,962.038391
2025-03-16,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,832.342339
2025-03-17,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,873.35704
2025-03-18,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,856.628259
2025-03-19,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,847.596681
2025-03-20,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,953.513041
2025-03-21,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,927.631739
2025-03-22,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,851.460362
2025-03-23,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,831.97363
2025-03-24,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,866.202162
2025-03-25,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,969.625741
2025-03-26,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,909.066339
2025-03-27,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,916.782026
2025-03-28,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,876.372216
2025-03-29,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,881.43261
2025-03-30,aws,us-east-1,ec2,ec2_g5_2xlarge,instance_month,915.591148
