date,cloud,region,service,sku,unit,unit_price
2025-08-04,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022824
2025-08-05,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022797
2025-08-06,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022735
2025-08-07,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022737
2025-08-08,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022805
2025-08-09,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022849
2025-08-10,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022805
2025-08-11,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022766
2025-08-12,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022743
2025-08-13,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022756
2025-08-14,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022747
2025-08-15,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022757
2025-08-16,aws,us-east-1,s3,s3_standard_storage,gb_month,0.02277
2025-08-17,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022757
2025-08-18,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022755
2025-08-19,aws,us-east-1,s3,s3_standard_storage,gb_month,0.022764
2025-08-20,aws,us-east-1,s3,s3_standard_storage,gb_month,0.02276
2025-02-22,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012513
2025-02-23,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012559
2025-02-24,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012574
2025-02-25,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012576
2025-02-26,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012533
2025-02-27,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012543
2025-02-28,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012494
2025-03-01,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012459
2025-03-02,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012481
2025-03-03,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012498
2025-03-04,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012494
2025-03-05,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012452
2025-03-06,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012442
2025-03-07,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012425
2025-03-08,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012441
2025-03-09,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012498
2025-03-10,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012503
2025-03-11,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012484
2025-03-12,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012455
2025-03-13,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012453
2025-03-14,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012449
2025-03-15,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01242
2025-03-16,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012423
2025-03-17,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012394
2025-03-18,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012422
2025-03-19,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012448
2025-03-20,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012476
2025-03-21,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012464
2025-03-22,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012477
2025-03-23,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012473
2025-03-24,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012464
2025-03-25,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012455
2025-03-26,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012423
2025-03-27,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012386
2025-03-28,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012406
2025-03-29,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012402
2025-03-30,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012407
2025-03-31,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012432
2025-04-01,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012389
2025-04-02,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012369
2025-04-03,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012373
2025-04-04,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012383
2025-04-05,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012374
2025-04-06,aws,us-east-1,s3,s3_ia_storage,gb_month,0.0124
2025-04-07,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012405
2025-04-08,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012374
2025-04-09,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012351
2025-04-10,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012371
2025-04-11,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012383
2025-04-12,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012335
2025-04-13,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012369
2025-04-14,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012384
2025-04-15,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012418
2025-04-16,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012408
2025-04-17,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012401
2025-04-18,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012373
2025-04-19,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012436
2025-04-20,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012432
2025-04-21,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012471
2025-04-22,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012455
2025-04-23,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012459
2025-04-24,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012417
2025-04-25,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012408
2025-04-26,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012432
2025-04-27,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012401
2025-04-28,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012428
2025-04-29,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012436
2025-04-30,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01241
2025-05-01,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012398
2025-05-02,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012386
2025-05-03,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012385
2025-05-04,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012372
2025-05-05,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012351
2025-05-06,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012343
2025-05-07,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012318
2025-05-08,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012285
2025-05-09,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012284
2025-05-10,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012306
2025-05-11,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012268
2025-05-12,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012268
2025-05-13,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012252
2025-05-14,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012227
2025-05-15,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012249
2025-05-16,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012236
2025-05-17,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012273
2025-05-18,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012254
2025-05-19,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012263
2025-05-20,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012258
2025-05-21,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012239
2025-05-22,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012254
2025-05-23,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01225
2025-05-24,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012265
2025-05-25,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012264
2025-05-26,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012236
2025-05-27,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012234
2025-05-28,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012235
2025-05-29,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012259
2025-05-30,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012237
2025-05-31,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012236
2025-06-01,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012192
2025-06-02,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012209
2025-06-03,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012182
2025-06-04,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012137
2025-06-05,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012135
2025-06-06,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012163
2025-06-07,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012125
2025-06-08,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012097
2025-06-09,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012079
2025-06-10,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012051
2025-06-11,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01206
2025-06-12,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01204
2025-06-13,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012022
2025-06-14,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012036
2025-06-15,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012018
2025-06-16,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012028
2025-06-17,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012004
2025-06-18,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011974
2025-06-19,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011928
2025-06-20,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011974
2025-06-21,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011966
2025-06-22,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011973
2025-06-23,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011972
2025-06-24,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011976
2025-06-25,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011977
2025-06-26,aws,us-east-1,s3,s3_ia_storage,gb_month,0.012025
2025-06-27,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011999
2025-06-28,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01196
2025-06-29,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011935
2025-06-30,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011901
2025-07-01,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01192
2025-07-02,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01194
2025-07-03,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011916
2025-07-04,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011882
2025-07-05,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011873
2025-07-06,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011907
2025-07-07,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011837
2025-07-08,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01185
2025-07-09,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011823
2025-07-10,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011849
2025-07-11,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011822
2025-07-12,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011815
2025-07-13,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011777
2025-07-14,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011753
2025-07-15,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011788
2025-07-16,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011808
2025-07-17,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011798
2025-07-18,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011776
2025-07-19,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011729
2025-07-20,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011719
2025-07-21,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011718
2025-07-22,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011716
2025-07-23,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011714
2025-07-24,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011686
2025-07-25,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011684
2025-07-26,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011683
2025-07-27,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011716
2025-07-28,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011762
2025-07-29,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011759
2025-07-30,aws,us-east-1,s3,s3_ia_storage,gb_month,0.01174
2025-07-31,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011738
2025-08-01,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011723
2025-08-02,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011704
2025-08-03,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011703
2025-08-04,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011677
2025-08-05,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011692
2025-08-06,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011689
2025-08-07,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011696
2025-08-08,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011691
2025-08-09,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011673
2025-08-10,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011649
2025-08-11,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011643
2025-08-12,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011629
2025-08-13,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011635
2025-08-14,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011635
2025-08-15,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011601
2025-08-16,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011603
2025-08-17,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011569
2025-08-18,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011554
2025-08-19,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011546
2025-08-20,aws,us-east-1,s3,s3_ia_storage,gb_month,0.011495
2025-02-22,aws,us-east-1,network,egress,gb,0.090016
2025-02-23,aws,us-east-1,network,egress,gb,0.090044
2025-02-24,aws,us-east-1,network,egress,gb,0.090015
2025-02-25,aws,us-east-1,network,egress,gb,0.089939
2025-02-26,aws,us-east-1,network,egress,gb,0.089872
2025-02-27,aws,us-east-1,network,egress,gb,0.089696
2025-02-28,aws,us-east-1,network,egress,gb,0.089647
2025-03-01,aws,us-east-1,network,egress,gb,0.089548
2025-03-02,aws,us-east-1,network,egress,gb,0.089564
2025-03-03,aws,us-east-1,network,egress,gb,0.089348
2025-03-04,aws,us-east-1,network,egress,gb,0.08939
2025-03-05,aws,us-east-1,network,egress,gb,0.089416
2025-03-06,aws,us-east-1,network,egress,gb,0.08939
2025-03-07,aws,us-east-1,network,egress,gb,0.089311
2025-03-08,aws,us-east-1,network,egress,gb,0.089411
2025-03-09,aws,us-east-1,network,egress,gb,0.089111
2025-03-10,aws,us-east-1,network,egress,gb,0.089194
2025-03-11,aws,us-east-1,network,egress,gb,0.089238
2025-03-12,aws,us-east-1,network,egress,gb,0.089289
2025-03-13,aws,us-east-1,network,egress,gb,0.089358
2025-03-14,aws,us-east-1,network,egress,gb,0.08924
2025-03-15,aws,us-east-1,network,egress,gb,0.089193
2025-03-16,aws,us-east-1,network,egress,gb,0.089308
2025-03-17,aws,us-east-1,network,egress,gb,0.089385
2025-03-18,aws,us-east-1,network,egress,gb,0.089423
2025-03-19,aws,us-east-1,network,egress,gb,0.08915
2025-03-20,aws,us-east-1,network,egress,gb,0.089247
2025-03-21,aws,us-east-1,network,egress,gb,0.089457
2025-03-22,aws,us-east-1,network,egress,gb,0.089639
2025-03-23,aws,us-east-1,network,egress,gb,0.089681
2025-03-24,aws,us-east-1,network,egress,gb,0.089401
2025-03-25,aws,us-east-1,network,egress,gb,0.089571
2025-03-26,aws,us-east-1,network,egress,gb,0.089544
2025-03-27,aws,us-east-1,network,egress,gb,0.089088
2025-03-28,aws,us-east-1,network,egress,gb,0.089156
2025-03-29,aws,us-east-1,network,egress,gb,0.088887
2025-03-30,aws,us-east-1,network,egress,gb,0.088654
2025-03-31,aws,us-east-1,network,egress,gb,0.08854
2025-04-01,aws,us-east-1,network,egress,gb,0.088769
2025-04-02,aws,us-east-1,network,egress,gb,0.088702
2025-04-03,aws,us-east-1,network,egress,gb,0.088751
2025-04-04,aws,us-east-1,network,egress,gb,0.089066
2025-04-05,aws,us-east-1,network,egress,gb,0.089352
2025-04-06,aws,us-east-1,network,egress,gb,0.089334
2025-04-07,aws,us-east-1,network,egress,gb,0.08929
2025-04-08,aws,us-east-1,network,egress,gb,0.089063
2025-04-09,aws,us-east-1,network,egress,gb,0.088938
2025-04-10,aws,us-east-1,network,egress,gb,0.089015
2025-04-11,aws,us-east-1,network,egress,gb,0.089086
2025-04-12,aws,us-east-1,network,egress,gb,0.089106
2025-04-13,aws,us-east-1,network,egress,gb,0.089285
2025-04-14,aws,us-east-1,network,egress,gb,0.089146
2025-04-15,aws,us-east-1,network,egress,gb,0.089136
2025-04-16,aws,us-east-1,network,egress,gb,0.089268
2025-04-17,aws,us-east-1,network,egress,gb,0.089373
2025-04-18,aws,us-east-1,network,egress,gb,0.089566
2025-04-19,aws,us-east-1,network,egress,gb,0.089637
2025-04-20,aws,us-east-1,network,egress,gb,0.089581
2025-04-21,aws,us-east-1,network,egress,gb,0.089647
2025-04-22,aws,us-east-1,network,egress,gb,0.089466
2025-04-23,aws,us-east-1,network,egress,gb,0.089171
2025-04-24,aws,us-east-1,network,egress,gb,0.089275
2025-04-25,aws,us-east-1,network,egress,gb,0.089266
2025-04-26,aws,us-east-1,network,egress,gb,0.089321
2025-04-27,aws,us-east-1,network,egress,gb,0.089015
2025-04-28,aws,us-east-1,network,egress,gb,0.08895
2025-04-29,aws,us-east-1,network,egress,gb,0.088842
2025-04-30,aws,us-east-1,network,egress,gb,0.088686
2025-05-01,aws,us-east-1,network,egress,gb,0.08828
2025-05-02,aws,us-east-1,network,egress,gb,0.08822
2025-05-03,aws,us-east-1,network,egress,gb,0.088382
2025-05-04,aws,us-east-1,network,egress,gb,0.08845
2025-05-05,aws,us-east-1,network,egress,gb,0.088342
2025-05-06,aws,us-east-1,network,egress,gb,0.088339
2025-05-07,aws,us-east-1,network,egress,gb,0.088476
2025-05-08,aws,us-east-1,network,egress,gb,0.087979
2025-05-09,aws,us-east-1,network,egress,gb,0.087956
2025-05-10,aws,us-east-1,network,egress,gb,0.088054
2025-05-11,aws,us-east-1,network,egress,gb,0.088177
2025-05-12,aws,us-east-1,network,egress,gb,0.088483
2025-05-13,aws,us-east-1,network,egress,gb,0.088687
2025-05-14,aws,us-east-1,network,egress,gb,0.088743
2025-05-15,aws,us-east-1,network,egress,gb,0.088798
2025-05-16,aws,us-east-1,network,egress,gb,0.088939
2025-05-17,aws,us-east-1,network,egress,gb,0.088842
2025-05-18,aws,us-east-1,network,egress,gb,0.088835
2025-05-19,aws,us-east-1,network,egress,gb,0.088998
2025-05-20,aws,us-east-1,network,egress,gb,0.089351
2025-05-21,aws,us-east-1,network,egress,gb,0.089322
2025-05-22,aws,us-east-1,network,egress,gb,0.089313
2025-05-23,aws,us-east-1,network,egress,gb,0.089349
2025-05-24,aws,us-east-1,network,egress,gb,0.089591
2025-05-25,aws,us-east-1,network,egress,gb,0.089585
2025-05-26,aws,us-east-1,network,egress,gb,0.08985
2025-05-27,aws,us-east-1,network,egress,gb,0.089676
2025-05-28,aws,us-east-1,network,egress,gb,0.089642
2025-05-29,aws,us-east-1,network,egress,gb,0.089607
2025-05-30,aws,us-east-1,network,egress,gb,0.089748
2025-05-31,aws,us-east-1,network,egress,gb,0.089936
2025-06-01,aws,us-east-1,network,egress,gb,0.089665
2025-06-02,aws,us-east-1,network,egress,gb,0.0895
2025-06-03,aws,us-east-1,network,egress,gb,0.089561
2025-06-04,aws,us-east-1,network,egress,gb,0.089442
2025-06-05,aws,us-east-1,network,egress,gb,0.089168
2025-06-06,aws,us-east-1,network,egress,gb,0.089355
2025-06-07,aws,us-east-1,network,egress,gb,0.089444
2025-06-08,aws,us-east-1,network,egress,gb,0.089533
2025-06-09,aws,us-east-1,network,egress,gb,0.089447
2025-06-10,aws,us-east-1,network,egress,gb,0.089632
2025-06-11,aws,us-east-1,network,egress,gb,0.089589
2025-06-12,aws,us-east-1,network,egress,gb,0.089786
2025-06-13,aws,us-east-1,network,egress,gb,0.089622
2025-06-14,aws,us-east-1,network,egress,gb,0.089469
2025-06-15,aws,us-east-1,network,egress,gb,0.089505
2025-06-16,aws,us-east-1,network,egress,gb,0.089379
2025-06-17,aws,us-east-1,network,egress,gb,0.089501
2025-06-18,aws,us-east-1,network,egress,gb,0.089547
2025-06-19,aws,us-east-1,network,egress,gb,0.089381
2025-06-20,aws,us-east-1,network,egress,gb,0.089394
2025-06-21,aws,us-east-1,network,egress,gb,0.089331
2025-06-22,aws,us-east-1,network,egress,gb,0.089496
2025-06-23,aws,us-east-1,network,egress,gb,0.089382
2025-06-24,aws,us-east-1,network,egress,gb,0.089303
2025-06-25,aws,us-east-1,network,egress,gb,0.089521
2025-06-26,aws,us-east-1,network,egress,gb,0.089924
2025-06-27,aws,us-east-1,network,egress,gb,0.090284
2025-06-28,aws,us-east-1,network,egress,gb,0.090295
2025-06-29,aws,us-east-1,network,egress,gb,0.090335
2025-06-30,aws,us-east-1,network,egress,gb,0.090611
2025-07-01,aws,us-east-1,network,egress,gb,0.090588
2025-07-02,aws,us-east-1,network,egress,gb,0.090412
2025-07-03,aws,us-east-1,network,egress,gb,0.090434
2025-07-04,aws,us-east-1,network,egress,gb,0.090515
2025-07-05,aws,us-east-1,network,egress,gb,0.090366
2025-07-06,aws,us-east-1,network,egress,gb,0.090069
2025-07-07,aws,us-east-1,network,egress,gb,0.089811
2025-07-08,aws,us-east-1,network,egress,gb,0.08993
2025-07-09,aws,us-east-1,network,egress,gb,0.089794
2025-07-10,aws,us-east-1,network,egress,gb,0.089768
2025-07-11,aws,us-east-1,network,egress,gb,0.089807
2025-07-12,aws,us-east-1,network,egress,gb,0.089918
2025-07-13,aws,us-east-1,network,egress,gb,0.089858
2025-07-14,aws,us-east-1,network,egress,gb,0.089948
2025-07-15,aws,us-east-1,network,egress,gb,0.089787
2025-07-16,aws,us-east-1,network,egress,gb,0.089722
2025-07-17,aws,us-east-1,network,egress,gb,0.089538
2025-07-18,aws,us-east-1,network,egress,gb,0.089742
2025-07-19,aws,us-east-1,network,egress,gb,0.089737
2025-07-20,aws,us-east-1,network,egress,gb,0.089604
2025-07-21,aws,us-east-1,network,egress,gb,0.08954
2025-07-22,aws,us-east-1,network,egress,gb,0.0895
2025-07-23,aws,us-east-1,network,egress,gb,0.089626
2025-07-24,aws,us-east-1,network,egress,gb,0.089339
2025-07-25,aws,us-east-1,network,egress,gb,0.089153
2025-07-26,aws,us-east-1,network,egress,gb,0.089084
2025-07-27,aws,us-east-1,network,egress,gb,0.08954
2025-07-28,aws,us-east-1,network,egress,gb,0.089712
2025-07-29,aws,us-east-1,network,egress,gb,0.089692
2025-07-30,aws,us-east-1,network,egress,gb,0.08982
2025-07-31,aws,us-east-1,network,egress,gb,0.090191
2025-08-01,aws,us-east-1,network,egress,gb,0.090149
2025-08-02,aws,us-east-1,network,egress,gb,0.090083
2025-08-03,aws,us-east-1,network,egress,gb,0.090301
2025-08-04,aws,us-east-1,network,egress,gb,0.09039
2025-08-05,aws,us-east-1,network,egress,gb,0.090511
2025-08-06,aws,us-east-1,network,egress,gb,0.090419
2025-08-07,aws,us-east-1,network,egress,gb,0.090766
2025-08-08,aws,us-east-1,network,egress,gb,0.091073
2025-08-09,aws,us-east-1,network,egress,gb,0.091175
2025-08-10,aws,us-east-1,network,egress,gb,0.091298
2025-08-11,aws,us-east-1,network,egress,gb,0.090933
2025-08-12,aws,us-east-1,network,egress,gb,0.091048
2025-08-13,aws,us-east-1,network,egress,gb,0.091013
2025-08-14,aws,us-east-1,network,egress,gb,0.091091
2025-08-15,aws,us-east-1,network,egress,gb,0.091214
2025-08-16,aws,us-east-1,network,egress,gb,0.091153
2025-08-17,aws,us-east-1,network,egress,gb,0.090848
2025-08-18,aws,us-east-1,network,egress,gb,0.090915
2025-08-19,aws,us-east-1,network,egress,gb,0.090781
2025-08-20,aws,us-east-1,network,egress,gb,0.090722
2025-02-22,azure,eastus,compute,nc_a100_v4,instance_month,1.827147
2025-02-23,azure,eastus,compute,nc_a100_v4,instance_month,1.867534
2025-02-24,azure,eastus,compute,nc_a100_v4,instance_month,1.565258
2025-02-25,azure,eastus,compute,nc_a100_v4,instance_month,2.106923
2025-02-26,azure,eastus,compute,nc_a100_v4,instance_month,1.958914
2025-02-27,azure,eastus,compute,nc_a100_v4,instance_month,2.090711
2025-02-28,azure,eastus,compute,nc_a100_v4,instance_month,2.224104
2025-03-01,azure,eastus,compute,nc_a100_v4,instance_month,1.92347
2025-03-02,azure,eastus,compute,nc_a100_v4,instance_month,1.643146
2025-03-03,azure,eastus,compute,nc_a100_v4,instance_month,1.782699
2025-03-04,azure,eastus,compute,nc_a100_v4,instance_month,1.734619
2025-03-05,azure,eastus,compute,nc_a100_v4,instance_month,1.842912
2025-03-06,azure,eastus,compute,nc_a100_v4,instance_month,1.932234
2025-03-07,azure,eastus,compute,nc_a100_v4,instance_month,1.612464
2025-03-08,azure,eastus,compute,nc_a100_v4,instance_month,1.972604
2025-03-09,azure,eastus,compute,nc_a100_v4,instance_month,1.688009
2025-03-10,azure,eastus,compute,nc_a100_v4,instance_month,1.965675
2025-03-11,azure,eastus,compute,nc_a100_v4,instance_month,1.903182
2025-03-12,azure,eastus,compute,nc_a100_v4,instance_month,1.871826
2025-03-13,azure,eastus,compute,nc_a100_v4,instance_month,1.908781
2025-03-14,azure,eastus,compute,nc_a100_v4,instance_month,1.83709
2025-03-15,azure,eastus,compute,nc_a100_v4,instance_month,1.825924
2025-03-16,azure,eastus,compute,nc_a100_v4,instance_month,1.661529
2025-03-17,azure,eastus,compute,nc_a100_v4,instance_month,1.915449
2025-03-18,azure,eastus,compute,nc_a100_v4,instance_month,2.203474
2025-03-19,azure,eastus,compute,nc_a100_v4,instance_month,2.224204
2025-03-20,azure,eastus,compute,nc_a100_v4,instance_month,2.123031
2025-03-21,azure,eastus,compute,nc_a100_v4,instance_month,2.028411
2025-03-22,azure,eastus,compute,nc_a100_v4,instance_month,1.816093
2025-03-23,azure,eastus,compute,nc_a100_v4,instance_month,2.141607
2025-03-24,azure,eastus,compute,nc_a100_v4,instance_month,1.911379
2025-03-25,azure,eastus,compute,nc_a100_v4,instance_month,1.909421
2025-03-26,azure,eastus,compute,nc_a100_v4,instance_month,1.875268
2025-03-27,azure,eastus,compute,nc_a100_v4,instance_month,1.934125
2025-03-28,azure,eastus,compute,nc_a100_v4,instance_month,1.853151
